,Season,Week,Winner,Logo1,Name1,Abbrev1,Wins1,Losses1,Ties1,Score1,CurrentStatsTotal1,ExpectedWins1,PFonWins1,PAonLosses1,PFonLosses1,PAonWins1,Logo2,Name2,Abbrev2,Wins2,Losses2,Ties2,Score2,CurrentStatsTotal2,ExpectedWins2,PFonWins2,PAonLosses2,PFonLosses2,PAonWins2,Type,MedPF1,MedPA1,MedPF2,MedPA2
619,2022,13,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-17.svg,Bonus Team,BT,12,2,0,100.9,,1.0,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,5,9,0,54.2,,0.1333333333333333,0,0,0,0,Regular,0,0,0,0
620,2022,13,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,7,7,0,65.4,,0.2,0,0,0,0,https://serving.photos.photobox.com/011998854bcf0eb3dbcd6490da5d8a08678e550681b83912baf79f1472e54f7bc3f6009f.jpg,CDU Alligators,ALLI,11,3,0,72.0,,0.2666666666666666,0,0,0,0,Regular,0,0,0,0
621,2022,13,AWAY,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Mac'n Cheesers,NE,8,6,0,77.4,,0.4666666666666667,0,0,0,0,https://i.postimg.cc/G2gvMtT5/Screenshot-20220825-184536-Drive.jpg,Curado Sport Saints,CSS,8,6,0,51.8,,0.0,0,0,0,0,Regular,0,0,0,0
622,2022,13,HOME,https://i.postimg.cc/kMz49QMC/Igara-Boys.png,Igara  Boys ,IGB,9,5,0,73.7,,0.3333333333333333,0,0,0,0,https://imagizer.imageshack.com/img923/8461/F0vgH9.png,Recife Black Mambas,JOAO,4,10,0,75.2,,0.4,0,0,0,0,Regular,0,0,0,0
623,2022,13,HOME,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,4,10,0,77.9,,0.5333333333333333,0,0,0,0,https://i.pinimg.com/originals/6c/f1/36/6cf1363aea94c8fd8059ec7d7dbbaded.jpg,Olinda Firefighters,OLFF,6,8,0,79.9,,0.6666666666666666,0,0,0,0,Regular,0,0,0,0
624,2022,14,AWAY,https://i.im.ge/2022/08/23/OiERgT.PGC.png,Paulista Ghost Crabs,PGC,11,3,0,90.4,,0.8666666666666667,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,6,0,69.5,,0.5333333333333333,0,0,0,0,Regular,0,0,0,0
625,2022,14,HOME,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,6,8,0,30.1,,0.0666666666666666,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-17.svg,Bonus Team,BT,12,2,0,88.4,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
626,2022,14,AWAY,https://i.postimg.cc/G2gvMtT5/Screenshot-20220825-184536-Drive.jpg,Curado Sport Saints,CSS,8,6,0,60.5,,0.2,0,0,0,0,https://imagizer.imageshack.com/img923/8461/F0vgH9.png,Recife Black Mambas,JOAO,4,10,0,19.1,,0.0,0,0,0,0,Regular,0,0,0,0
627,2022,14,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/AtTheStadium-RobbHarskamp/At_The_Stadium_08.svg,Team Britto,BRIT,4,10,0,88.7,,0.8,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,4,10,0,48.9,,0.1333333333333333,0,0,0,0,Regular,0,0,0,0
628,2022,14,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/Talent-ChipWass/talent-berry.svg,The  Maniac’s,FEAR,5,9,0,76.0,,0.6666666666666666,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,5,9,0,68.7,,0.4666666666666667,0,0,0,0,Regular,0,0,0,0
629,2022,14,AWAY,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,4,10,0,66.8,,0.3333333333333333,0,0,0,0,https://i.postimg.cc/kMz49QMC/Igara-Boys.png,Igara  Boys ,IGB,9,5,0,62.4,,0.2666666666666666,0,0,0,0,Regular,0,0,0,0
630,2022,14,HOME,https://i.pinimg.com/originals/6c/f1/36/6cf1363aea94c8fd8059ec7d7dbbaded.jpg,Olinda Firefighters,OLFF,6,8,0,96.5,,0.9333333333333332,0,0,0,0,https://serving.photos.photobox.com/011998854bcf0eb3dbcd6490da5d8a08678e550681b83912baf79f1472e54f7bc3f6009f.jpg,CDU Alligators,ALLI,11,3,0,104.3,,1.0,0,0,0,0,Regular,0,0,0,0
631,2022,14,AWAY,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Mac'n Cheesers,NE,8,6,0,73.7,,0.6,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,7,7,0,68.0,,0.4,0,0,0,0,Regular,0,0,0,0
632,2022,15,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,7,7,0,63.0,,0.1333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-17.svg,Bonus Team,BT,12,2,0,76.3,,0.4666666666666667,0,0,0,0,Playoff,0,0,0,0
633,2022,15,AWAY,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,6,0,90.6,,0.8,0,0,0,0,https://i.postimg.cc/kMz49QMC/Igara-Boys.png,Igara  Boys ,IGB,9,5,0,82.0,,0.5333333333333333,0,0,0,0,Playoff,0,0,0,0
634,2022,15,HOME,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Mac'n Cheesers,NE,8,6,0,85.5,,0.6666666666666666,0,0,0,0,https://i.im.ge/2022/08/23/OiERgT.PGC.png,Paulista Ghost Crabs,PGC,11,3,0,99.3,,0.8666666666666667,0,0,0,0,Playoff,0,0,0,0
635,2022,15,HOME,https://i.postimg.cc/G2gvMtT5/Screenshot-20220825-184536-Drive.jpg,Curado Sport Saints,CSS,8,6,0,63.4,,0.2,0,0,0,0,https://serving.photos.photobox.com/011998854bcf0eb3dbcd6490da5d8a08678e550681b83912baf79f1472e54f7bc3f6009f.jpg,CDU Alligators,ALLI,11,3,0,109.7,,0.9333333333333332,0,0,0,0,Playoff,0,0,0,0
636,2022,15,HOME,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,6,8,0,48.0,,0.0,0,0,0,0,https://i.pinimg.com/originals/6c/f1/36/6cf1363aea94c8fd8059ec7d7dbbaded.jpg,Olinda Firefighters,OLFF,6,8,0,116.9,,1.0,0,0,0,0,Playoff,0,0,0,0
637,2022,15,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/Talent-ChipWass/talent-berry.svg,The  Maniac’s,FEAR,5,9,0,82.4,,0.6,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,5,9,0,76.2,,0.4,0,0,0,0,Playoff,0,0,0,0
638,2022,15,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/AtTheStadium-RobbHarskamp/At_The_Stadium_08.svg,Team Britto,BRIT,4,10,0,67.4,,0.3333333333333333,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,4,10,0,90.6,,0.8,0,0,0,0,Playoff,0,0,0,0
639,2022,15,HOME,https://imagizer.imageshack.com/img923/8461/F0vgH9.png,Recife Black Mambas,JOAO,4,10,0,56.5,,0.0666666666666666,0,0,0,0,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,4,10,0,63.9,,0.2666666666666666,0,0,0,0,Playoff,0,0,0,0
640,2022,16,HOME,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,6,0,67.1,,0.4,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-17.svg,Bonus Team,BT,12,2,0,71.2,,0.4666666666666667,0,0,0,0,Playoff,0,0,0,0
641,2022,16,HOME,https://i.im.ge/2022/08/23/OiERgT.PGC.png,Paulista Ghost Crabs,PGC,11,3,0,61.2,,0.1333333333333333,0,0,0,0,https://serving.photos.photobox.com/011998854bcf0eb3dbcd6490da5d8a08678e550681b83912baf79f1472e54f7bc3f6009f.jpg,CDU Alligators,ALLI,11,3,0,85.9,,0.8,0,0,0,0,Playoff,0,0,0,0
642,2022,16,AWAY,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Mac'n Cheesers,NE,8,6,0,119.0,,1.0,0,0,0,0,https://i.postimg.cc/kMz49QMC/Igara-Boys.png,Igara  Boys ,IGB,9,5,0,75.9,,0.6,0,0,0,0,Playoff,0,0,0,0
643,2022,16,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,7,7,0,73.4,,0.5333333333333333,0,0,0,0,https://i.postimg.cc/G2gvMtT5/Screenshot-20220825-184536-Drive.jpg,Curado Sport Saints,CSS,8,6,0,76.0,,0.6666666666666666,0,0,0,0,Playoff,0,0,0,0
644,2022,16,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/Talent-ChipWass/talent-berry.svg,The  Maniac’s,FEAR,5,9,0,89.4,,0.8666666666666667,0,0,0,0,https://i.pinimg.com/originals/6c/f1/36/6cf1363aea94c8fd8059ec7d7dbbaded.jpg,Olinda Firefighters,OLFF,6,8,0,65.1,,0.2666666666666666,0,0,0,0,Playoff,0,0,0,0
645,2022,16,HOME,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,4,10,0,43.9,,0.0,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,6,8,0,52.5,,0.0666666666666666,0,0,0,0,Playoff,0,0,0,0
646,2022,16,HOME,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,4,10,0,77.5,,0.7333333333333333,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,5,9,0,91.0,,0.9333333333333332,0,0,0,0,Playoff,0,0,0,0
647,2022,16,HOME,https://imagizer.imageshack.com/img923/8461/F0vgH9.png,Recife Black Mambas,JOAO,4,10,0,63.9,,0.2,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/AtTheStadium-RobbHarskamp/At_The_Stadium_08.svg,Team Britto,BRIT,4,10,0,65.9,,0.3333333333333333,0,0,0,0,Playoff,0,0,0,0
648,2022,17,HOME,https://serving.photos.photobox.com/011998854bcf0eb3dbcd6490da5d8a08678e550681b83912baf79f1472e54f7bc3f6009f.jpg,CDU Alligators,ALLI,11,3,0,62.3,,0.4666666666666667,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-17.svg,Bonus Team,BT,12,2,0,68.6,,0.6,0,0,0,0,Playoff,0,0,0,0
649,2022,17,HOME,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,8,6,0,84.7,,0.8,0,0,0,0,https://i.im.ge/2022/08/23/OiERgT.PGC.png,Paulista Ghost Crabs,PGC,11,3,0,86.2,,0.8666666666666667,0,0,0,0,Playoff,0,0,0,0
650,2022,17,HOME,https://i.postimg.cc/G2gvMtT5/Screenshot-20220825-184536-Drive.jpg,Curado Sport Saints,CSS,8,6,0,42.2,,0.1333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Mac'n Cheesers,NE,8,6,0,44.4,,0.2,0,0,0,0,Playoff,0,0,0,0
651,2022,17,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,7,7,0,56.6,,0.3333333333333333,0,0,0,0,https://i.postimg.cc/kMz49QMC/Igara-Boys.png,Igara  Boys ,IGB,9,5,0,54.5,,0.2666666666666666,0,0,0,0,Playoff,0,0,0,0
652,2022,17,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/Talent-ChipWass/talent-berry.svg,The  Maniac’s,FEAR,5,9,0,16.7,,0.0,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,6,8,0,28.1,,0.0666666666666666,0,0,0,0,Playoff,0,0,0,0
653,2022,17,AWAY,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,5,9,0,98.1,,0.9333333333333332,0,0,0,0,https://i.pinimg.com/originals/6c/f1/36/6cf1363aea94c8fd8059ec7d7dbbaded.jpg,Olinda Firefighters,OLFF,6,8,0,80.2,,0.7333333333333333,0,0,0,0,Playoff,0,0,0,0
654,2022,17,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/AtTheStadium-RobbHarskamp/At_The_Stadium_08.svg,Team Britto,BRIT,4,10,0,77.5,,0.6666666666666666,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,4,10,0,57.5,,0.4,0,0,0,0,Playoff,0,0,0,0
655,2022,17,HOME,https://imagizer.imageshack.com/img923/8461/F0vgH9.png,Recife Black Mambas,JOAO,4,10,0,66.4,,0.5333333333333333,0,0,0,0,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,4,10,0,121.0,,1.0,0,0,0,0,Playoff,0,0,0,0
656,2023,1,AWAY,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,5,1,0,75.7,,0.7333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/AtTheStadium-RobbHarskamp/At_The_Stadium_08.svg,Team Britto,BRIT,3,3,0,68.3,,0.4666666666666667,0,0,0,0,Regular,0,0,0,0
657,2023,1,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-17.svg,Bonus Team,BT,3,3,0,55.6,,0.2666666666666666,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,3,3,0,68.7,,0.5333333333333333,0,0,0,0,Regular,0,0,0,0
658,2023,1,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,1,5,0,61.3,,0.3333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Mac'n Cheesers,NE,4,2,0,79.7,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
659,2023,1,HOME,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,4,2,0,71.3,,0.6,0,0,0,0,https://i.postimg.cc/kMz49QMC/Igara-Boys.png,Igara  Boys ,IGB,4,2,0,73.1,,0.6666666666666666,0,0,0,0,Regular,0,0,0,0
660,2023,1,AWAY,https://i.im.ge/2022/08/23/OiERgT.PGC.png,Paulista Ghost Crabs,PGC,5,1,0,93.8,,1.0,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/Talent-ChipWass/talent-berry.svg,The  Maniac’s,ROFL,2,4,0,34.5,,0.0,0,0,0,0,Regular,0,0,0,0
661,2023,1,AWAY,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,3,3,0,85.0,,0.9333333333333332,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,4,2,0,78.6,,0.8,0,0,0,0,Regular,0,0,0,0
662,2023,1,HOME,https://thumbs2.imgbox.com/e8/9c/hKBPGn9C_t.png,Espinheiro Last Placers,JOAO,1,5,0,47.6,,0.0666666666666666,0,0,0,0,https://i.pinimg.com/originals/6c/f1/36/6cf1363aea94c8fd8059ec7d7dbbaded.jpg,Olinda Firefighters,OLFF,2,4,0,47.7,,0.1333333333333333,0,0,0,0,Regular,0,0,0,0
663,2023,1,HOME,https://serving.photos.photobox.com/011998854bcf0eb3dbcd6490da5d8a08678e550681b83912baf79f1472e54f7bc3f6009f.jpg,Maria Farinha Alligators,ALLI,1,5,0,53.5,,0.2,0,0,0,0,https://i.postimg.cc/G2gvMtT5/Screenshot-20220825-184536-Drive.jpg,Curado Sport Saints,CSS,3,3,0,63.9,,0.4,0,0,0,0,Regular,0,0,0,0
664,2023,2,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-17.svg,Bonus Team,BT,3,3,0,100.4,,1.0,0,0,0,0,https://serving.photos.photobox.com/011998854bcf0eb3dbcd6490da5d8a08678e550681b83912baf79f1472e54f7bc3f6009f.jpg,Maria Farinha Alligators,ALLI,1,5,0,99.4,,0.9333333333333332,0,0,0,0,Regular,0,0,0,0
665,2023,2,AWAY,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,5,1,0,87.7,,0.6666666666666666,0,0,0,0,https://i.postimg.cc/G2gvMtT5/Screenshot-20220825-184536-Drive.jpg,Curado Sport Saints,CSS,3,3,0,62.2,,0.0,0,0,0,0,Regular,0,0,0,0
666,2023,2,AWAY,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,3,3,0,90.1,,0.8,0,0,0,0,https://i.pinimg.com/originals/6c/f1/36/6cf1363aea94c8fd8059ec7d7dbbaded.jpg,Olinda Firefighters,OLFF,2,4,0,71.6,,0.1333333333333333,0,0,0,0,Regular,0,0,0,0
667,2023,2,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/AtTheStadium-RobbHarskamp/At_The_Stadium_08.svg,Team Britto,BRIT,3,3,0,76.5,,0.2666666666666666,0,0,0,0,https://thumbs2.imgbox.com/e8/9c/hKBPGn9C_t.png,Espinheiro Last Placers,JOAO,1,5,0,74.5,,0.2,0,0,0,0,Regular,0,0,0,0
668,2023,2,HOME,https://i.postimg.cc/kMz49QMC/Igara-Boys.png,Igara  Boys ,IGB,4,2,0,70.4,,0.0666666666666666,0,0,0,0,https://i.im.ge/2022/08/23/OiERgT.PGC.png,Paulista Ghost Crabs,PGC,5,1,0,90.0,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
669,2023,2,AWAY,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Mac'n Cheesers,NE,4,2,0,98.8,,0.8666666666666667,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,4,2,0,83.9,,0.4666666666666667,0,0,0,0,Regular,0,0,0,0
670,2023,2,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,1,5,0,77.9,,0.3333333333333333,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,3,3,0,78.8,,0.4,0,0,0,0,Regular,0,0,0,0
671,2023,2,AWAY,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,4,2,0,87.4,,0.6,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/Talent-ChipWass/talent-berry.svg,The  Maniac’s,ROFL,2,4,0,86.1,,0.5333333333333333,0,0,0,0,Regular,0,0,0,0
672,2023,3,AWAY,https://thumbs2.imgbox.com/e8/9c/hKBPGn9C_t.png,Espinheiro Last Placers,JOAO,1,5,0,80.4,,0.5333333333333333,0,0,0,0,https://i.postimg.cc/G2gvMtT5/Screenshot-20220825-184536-Drive.jpg,Curado Sport Saints,CSS,3,3,0,64.6,,0.2,0,0,0,0,Regular,0,0,0,0
673,2023,3,AWAY,https://serving.photos.photobox.com/011998854bcf0eb3dbcd6490da5d8a08678e550681b83912baf79f1472e54f7bc3f6009f.jpg,Maria Farinha Alligators,ALLI,1,5,0,103.6,,0.8666666666666667,0,0,0,0,https://i.pinimg.com/originals/6c/f1/36/6cf1363aea94c8fd8059ec7d7dbbaded.jpg,Olinda Firefighters,OLFF,2,4,0,78.1,,0.4,0,0,0,0,Regular,0,0,0,0
674,2023,3,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/Talent-ChipWass/talent-berry.svg,The  Maniac’s,ROFL,2,4,0,67.8,,0.2666666666666666,0,0,0,0,https://scontent.frec5-1.fna.fbcdn.net/v/t1.0-9/42647793_1911801742231791_8353841562588807168_n.jpg?_nc_cat=111&oh=3751fb0c891ed5b59aded4c707712f08&oe=5C1DF581,Recife Burilzords,BZDS,4,2,0,92.5,,0.8,0,0,0,0,Regular,0,0,0,0
675,2023,3,HOME,https://g.espncdn.com/s/ffllm/logos/BoneHeads-ToddDetwiler/BoneHeads-09.svg,Carpina Carpenters,Carp,3,3,0,51.7,,0.0,0,0,0,0,https://i.im.ge/2022/08/23/OiERgT.PGC.png,Paulista Ghost Crabs,PGC,5,1,0,85.8,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
676,2023,3,AWAY,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,4,2,0,79.8,,0.4666666666666667,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,1,5,0,62.2,,0.0666666666666666,0,0,0,0,Regular,0,0,0,0
677,2023,3,HOME,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Mac'n Cheesers,NE,4,2,0,64.6,,0.2,0,0,0,0,https://i.postimg.cc/kMz49QMC/Igara-Boys.png,Igara  Boys ,IGB,4,2,0,104.5,,0.9333333333333332,0,0,0,0,Regular,0,0,0,0
678,2023,3,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/TeamKinny-MartinLaksman/TeamKinny-17.svg,Bonus Team,BT,3,3,0,70.6,,0.3333333333333333,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,5,1,0,82.0,,0.6666666666666666,0,0,0,0,Regular,0,0,0,0
679,2023,3,AWAY,https://g.espncdn.com/lm-static/logo-packs/ffl/AtTheStadium-RobbHarskamp/At_The_Stadium_08.svg,Team Britto,BRIT,3,3,0,108.3,,1.0,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,3,3,0,81.9,,0.6,0,0,0,0,Regular,0,0,0,0
680,2023,4,HOME,https://serving.photos.photobox.com/011998854bcf0eb3dbcd6490da5d8a08678e550681b83912baf79f1472e54f7bc3f6009f.jpg,Maria Farinha Alligators,ALLI,1,5,0,51.9,,0.1333333333333333,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/ffl/CreepShow-ToddDetwiler/CreepShow-11.svg,Valter Figueiredu's ,KAIO,1,5,0,100.6,,0.8666666666666667,0,0,0,0,Regular,0,0,0,0
681,2023,4,HOME,https://i.pinimg.com/originals/6c/f1/36/6cf1363aea94c8fd8059ec7d7dbbaded.jpg,Olinda Firefighters,OLFF,2,4,0,57.6,,0.2,0,0,0,0,https://i.postimg.cc/kMz49QMC/Igara-Boys.png,Igara  Boys ,IGB,4,2,0,67.5,,0.4,0,0,0,0,Regular,0,0,0,0
682,2023,4,AWAY,https://i.postimg.cc/G2gvMtT5/Screenshot-20220825-184536-Drive.jpg,Curado Sport Saints,CSS,3,3,0,102.9,,0.9333333333333332,0,0,0,0,http://2.bp.blogspot.com/-zstn9mJPVJE/TymqfH_hN6I/AAAAAAAAAgA/ughMAoBPn4s/s1600/anti+brady.jpg,Anti-Brady Team,ABT,4,2,0,63.9,,0.2666666666666666,0,0,0,0,Regular,0,0,0,0
683,2023,4,HOME,https://thumbs2.imgbox.com/e8/9c/hKBPGn9C_t.png,Espinheiro Last Placers,JOAO,1,5,0,83.4,,0.6666666666666666,0,0,0,0,https://g.espncdn.com/lm-static/logo-packs/core/StarWarsTheRiseOfSkywalker/rise-skywalker-r2d2.svg,NE Mac'n Cheesers,NE,4,2,0,89.5,,0.7333333333333333,0,0,0,0,Regular,0,0,0,0
684,2023,4,AWAY,https://i.im.ge/2022/08/23/OiERgT.PGC.png,Paulista Ghost Crabs,PGC,5,1,0,156.5,,1.0,0,0,0,0,https://imageshack.com/a/img921/8492/jQlkYN.jpg,The Queijo Coalho,QUEI,3,3,0,76.5,,0.5333333333333333,0,0,0,0,Regular,0,0,0,0
685,2023,4,HOME,https://g.espncdn.com/lm-static/logo-packs/ffl/Talent-ChipWass/talent-berry.svg,The  Maniac’s,ROFL,2,4,0,64.6,,0.3333333333333333,0,0,0,0,https://g.espncdn.com/s/ffllm/logos/AtTheStadium-RobbHarskamp/At_The_Stadium_01.svg,Hellcife Mottinha,MOTT,5,1,0,83.2,,0.6,0,0,0,0,Regular,0,0,0,0
